2020-04-27 22:32:51,181 3382 [INFO] env_string: CarRacing-v0
2020-04-27 22:32:51,253 3382 [INFO] CMAWorker initialized.
2020-04-27 22:32:51,259 3382 [INFO] Listening to port 20000 ...
2020-04-27 22:33:07,941 3382 [INFO] Roll-out time=13.52s, steps=1000, reward=-28.57
2020-04-27 22:33:22,574 3382 [INFO] Roll-out time=14.60s, steps=1000, reward=-27.80
2020-04-27 22:33:37,167 3382 [INFO] Roll-out time=14.56s, steps=1000, reward=-29.77
2020-04-27 22:33:51,968 3382 [INFO] Roll-out time=14.75s, steps=1000, reward=-26.32
2020-04-27 22:34:06,885 3382 [INFO] Roll-out time=14.88s, steps=1000, reward=2.04
2020-04-27 22:34:21,625 3382 [INFO] Roll-out time=14.71s, steps=1000, reward=-29.29
2020-04-27 22:34:36,047 3382 [INFO] Roll-out time=14.39s, steps=1000, reward=-32.66
2020-04-27 22:34:50,952 3382 [INFO] Roll-out time=14.88s, steps=1000, reward=-40.48
2020-04-27 22:35:04,983 3382 [INFO] Roll-out time=14.01s, steps=1000, reward=-28.32
2020-04-27 22:35:21,020 3382 [INFO] Roll-out time=16.01s, steps=1000, reward=6.38
2020-04-27 22:35:35,683 3382 [INFO] Roll-out time=14.63s, steps=1000, reward=-24.19
2020-04-27 22:35:50,252 3382 [INFO] Roll-out time=14.54s, steps=1000, reward=10.29
2020-04-27 22:36:05,496 3382 [INFO] Roll-out time=15.21s, steps=1000, reward=-41.52
2020-04-27 22:36:20,222 3382 [INFO] Roll-out time=14.70s, steps=1000, reward=-21.05
2020-04-27 22:36:34,562 3382 [INFO] Roll-out time=14.31s, steps=1000, reward=4.53
2020-04-27 22:36:48,789 3382 [INFO] Roll-out time=14.20s, steps=1000, reward=14.94
2020-04-27 22:37:05,359 3382 [INFO] Roll-out time=16.54s, steps=1000, reward=-31.03
2020-04-27 22:37:21,369 3382 [INFO] Roll-out time=15.98s, steps=1000, reward=-31.15
2020-04-27 22:37:35,593 3382 [INFO] Roll-out time=14.19s, steps=1000, reward=15.83
2020-04-27 22:37:50,444 3382 [INFO] Roll-out time=14.82s, steps=1000, reward=-27.80
2020-04-27 22:38:05,827 3382 [INFO] Roll-out time=15.36s, steps=1000, reward=-24.19
2020-04-27 22:38:22,890 3382 [INFO] Roll-out time=17.03s, steps=1000, reward=-38.42
2020-04-27 22:38:37,701 3382 [INFO] Roll-out time=14.79s, steps=1000, reward=-17.97
2020-04-27 22:38:52,096 3382 [INFO] Roll-out time=14.37s, steps=1000, reward=22.45
2020-04-27 22:39:08,537 3382 [INFO] Roll-out time=16.41s, steps=1000, reward=-45.03
2020-04-27 22:39:12,108 3382 [INFO] Roll-out time=0.84s, steps=38, reward=6.95
2020-04-27 22:39:12,701 3382 [INFO] Roll-out time=0.56s, steps=38, reward=5.88
2020-04-27 22:39:13,298 3382 [INFO] Roll-out time=0.57s, steps=38, reward=6.73
2020-04-27 22:39:13,919 3382 [INFO] Roll-out time=0.59s, steps=38, reward=5.13
2020-04-27 22:39:14,522 3382 [INFO] Roll-out time=0.57s, steps=38, reward=5.78
2020-04-27 22:39:15,105 3382 [INFO] Roll-out time=0.53s, steps=38, reward=5.63
2020-04-27 22:39:15,677 3382 [INFO] Roll-out time=0.53s, steps=38, reward=7.44
2020-04-27 22:39:16,275 3382 [INFO] Roll-out time=0.56s, steps=38, reward=5.58
2020-04-27 22:39:16,906 3382 [INFO] Roll-out time=0.59s, steps=38, reward=7.39
2020-04-27 22:39:17,505 3382 [INFO] Roll-out time=0.55s, steps=38, reward=6.99
2020-04-27 22:39:18,095 3382 [INFO] Roll-out time=0.56s, steps=38, reward=6.54
2020-04-27 22:39:18,738 3382 [INFO] Roll-out time=0.60s, steps=38, reward=6.20
2020-04-27 22:39:19,472 3382 [INFO] Roll-out time=0.68s, steps=38, reward=7.15
2020-04-27 22:39:20,191 3382 [INFO] Roll-out time=0.69s, steps=38, reward=7.07
2020-04-27 22:39:20,803 3382 [INFO] Roll-out time=0.58s, steps=38, reward=7.52
2020-04-27 22:39:21,421 3382 [INFO] Roll-out time=0.59s, steps=38, reward=6.65
2020-04-27 22:39:22,125 3382 [INFO] Roll-out time=0.66s, steps=39, reward=5.87
2020-04-27 22:39:22,886 3382 [INFO] Roll-out time=0.70s, steps=39, reward=7.01
2020-04-27 22:39:23,610 3382 [INFO] Roll-out time=0.67s, steps=39, reward=6.70
2020-04-27 22:39:24,358 3382 [INFO] Roll-out time=0.69s, steps=39, reward=7.64
2020-04-27 22:39:25,091 3382 [INFO] Roll-out time=0.70s, steps=38, reward=7.07
2020-04-27 22:39:25,765 3382 [INFO] Roll-out time=0.64s, steps=38, reward=5.10
2020-04-27 22:39:26,528 3382 [INFO] Roll-out time=0.65s, steps=38, reward=6.91
2020-04-27 22:39:27,250 3382 [INFO] Roll-out time=0.70s, steps=38, reward=7.74
2020-04-27 22:39:28,121 3382 [INFO] Roll-out time=0.83s, steps=38, reward=6.20
2020-04-27 22:39:28,945 3382 [INFO] Roll-out time=0.79s, steps=38, reward=6.84
2020-04-27 22:39:29,698 3382 [INFO] Roll-out time=0.72s, steps=38, reward=6.23
2020-04-27 22:39:30,478 3382 [INFO] Roll-out time=0.75s, steps=38, reward=6.95
2020-04-27 22:39:31,187 3382 [INFO] Roll-out time=0.67s, steps=38, reward=7.03
2020-04-27 22:39:31,819 3382 [INFO] Roll-out time=0.60s, steps=38, reward=6.84
2020-04-27 22:39:32,491 3382 [INFO] Roll-out time=0.64s, steps=38, reward=6.88
2020-04-27 22:39:33,157 3382 [INFO] Roll-out time=0.64s, steps=38, reward=6.76
2020-04-27 22:39:33,880 3382 [INFO] Roll-out time=0.69s, steps=38, reward=6.37
2020-04-27 22:39:34,487 3382 [INFO] Roll-out time=0.58s, steps=38, reward=7.87
2020-04-27 22:39:35,108 3382 [INFO] Roll-out time=0.60s, steps=38, reward=6.95
2020-04-27 22:39:35,774 3382 [INFO] Roll-out time=0.62s, steps=38, reward=5.29
2020-04-27 22:39:36,373 3382 [INFO] Roll-out time=0.57s, steps=38, reward=7.35
2020-04-27 22:39:37,051 3382 [INFO] Roll-out time=0.65s, steps=38, reward=6.65
2020-04-27 22:39:37,678 3382 [INFO] Roll-out time=0.60s, steps=38, reward=6.65
2020-04-27 22:39:38,306 3382 [INFO] Roll-out time=0.60s, steps=38, reward=6.00
2020-04-27 22:39:38,934 3382 [INFO] Roll-out time=0.60s, steps=37, reward=6.27
2020-04-27 22:39:39,597 3382 [INFO] Roll-out time=0.64s, steps=37, reward=6.47
2020-04-27 22:39:40,256 3382 [INFO] Roll-out time=0.63s, steps=38, reward=6.69
2020-04-27 22:39:41,002 3382 [INFO] Roll-out time=0.72s, steps=38, reward=7.11
2020-04-27 22:39:41,859 3382 [INFO] Roll-out time=0.82s, steps=38, reward=5.00
2020-04-27 22:39:42,597 3382 [INFO] Roll-out time=0.69s, steps=38, reward=6.20
2020-04-27 22:39:43,294 3382 [INFO] Roll-out time=0.66s, steps=38, reward=4.51
2020-04-27 22:39:43,983 3382 [INFO] Roll-out time=0.65s, steps=38, reward=5.82
2020-04-27 22:39:44,702 3382 [INFO] Roll-out time=0.69s, steps=38, reward=5.72
