2020-04-27 22:32:51,181 3384 [INFO] env_string: CarRacing-v0
2020-04-27 22:32:51,253 3384 [INFO] CMAWorker initialized.
2020-04-27 22:32:51,259 3384 [INFO] Listening to port 20002 ...
2020-04-27 22:33:07,920 3384 [INFO] Roll-out time=13.49s, steps=1000, reward=-28.33
2020-04-27 22:33:22,490 3384 [INFO] Roll-out time=14.52s, steps=1000, reward=-27.54
2020-04-27 22:33:36,958 3384 [INFO] Roll-out time=14.44s, steps=1000, reward=-26.57
2020-04-27 22:33:51,619 3384 [INFO] Roll-out time=14.63s, steps=1000, reward=-24.19
2020-04-27 22:34:06,417 3384 [INFO] Roll-out time=14.77s, steps=1000, reward=-29.05
2020-04-27 22:34:20,970 3384 [INFO] Roll-out time=14.52s, steps=1000, reward=-23.08
2020-04-27 22:34:35,463 3384 [INFO] Roll-out time=14.46s, steps=1000, reward=-36.91
2020-04-27 22:34:50,309 3384 [INFO] Roll-out time=14.82s, steps=1000, reward=-32.26
2020-04-27 22:35:04,381 3384 [INFO] Roll-out time=14.04s, steps=1000, reward=-30.92
2020-04-27 22:35:20,062 3384 [INFO] Roll-out time=15.65s, steps=1000, reward=-21.93
2020-04-27 22:35:34,925 3384 [INFO] Roll-out time=14.82s, steps=1000, reward=-30.80
2020-04-27 22:35:49,263 3384 [INFO] Roll-out time=14.31s, steps=1000, reward=-18.60
2020-04-27 22:36:04,506 3384 [INFO] Roll-out time=15.21s, steps=1000, reward=-37.50
2020-04-27 22:36:19,330 3384 [INFO] Roll-out time=14.80s, steps=1000, reward=-31.27
2020-04-27 22:36:33,587 3384 [INFO] Roll-out time=14.23s, steps=1000, reward=-25.53
2020-04-27 22:36:47,806 3384 [INFO] Roll-out time=14.19s, steps=1000, reward=7.14
2020-04-27 22:37:04,387 3384 [INFO] Roll-out time=16.56s, steps=1000, reward=-32.91
2020-04-27 22:37:20,332 3384 [INFO] Roll-out time=15.91s, steps=1000, reward=-29.53
2020-04-27 22:37:34,449 3384 [INFO] Roll-out time=14.09s, steps=1000, reward=-26.06
2020-04-27 22:37:49,265 3384 [INFO] Roll-out time=14.77s, steps=1000, reward=-19.23
2020-04-27 22:38:04,490 3384 [INFO] Roll-out time=15.20s, steps=1000, reward=-22.79
2020-04-27 22:38:20,889 3384 [INFO] Roll-out time=16.37s, steps=1000, reward=-28.81
2020-04-27 22:38:35,667 3384 [INFO] Roll-out time=14.75s, steps=1000, reward=-25.80
2020-04-27 22:38:50,401 3384 [INFO] Roll-out time=14.71s, steps=1000, reward=-34.78
2020-04-27 22:39:05,684 3384 [INFO] Roll-out time=15.25s, steps=1000, reward=-31.27
2020-04-27 22:39:12,126 3384 [INFO] Roll-out time=0.86s, steps=39, reward=6.89
2020-04-27 22:39:12,703 3384 [INFO] Roll-out time=0.54s, steps=38, reward=7.11
2020-04-27 22:39:13,296 3384 [INFO] Roll-out time=0.56s, steps=38, reward=5.85
2020-04-27 22:39:13,921 3384 [INFO] Roll-out time=0.60s, steps=39, reward=5.62
2020-04-27 22:39:14,487 3384 [INFO] Roll-out time=0.54s, steps=38, reward=7.74
2020-04-27 22:39:15,077 3384 [INFO] Roll-out time=0.55s, steps=38, reward=6.58
2020-04-27 22:39:15,659 3384 [INFO] Roll-out time=0.55s, steps=38, reward=6.51
2020-04-27 22:39:16,236 3384 [INFO] Roll-out time=0.55s, steps=38, reward=6.23
2020-04-27 22:39:16,889 3384 [INFO] Roll-out time=0.61s, steps=38, reward=5.60
2020-04-27 22:39:17,491 3384 [INFO] Roll-out time=0.57s, steps=38, reward=6.23
2020-04-27 22:39:18,133 3384 [INFO] Roll-out time=0.60s, steps=38, reward=5.40
2020-04-27 22:39:18,757 3384 [INFO] Roll-out time=0.59s, steps=38, reward=6.27
2020-04-27 22:39:19,468 3384 [INFO] Roll-out time=0.67s, steps=38, reward=7.52
2020-04-27 22:39:20,243 3384 [INFO] Roll-out time=0.74s, steps=38, reward=5.29
2020-04-27 22:39:20,876 3384 [INFO] Roll-out time=0.58s, steps=38, reward=6.51
2020-04-27 22:39:21,513 3384 [INFO] Roll-out time=0.60s, steps=38, reward=6.13
2020-04-27 22:39:22,179 3384 [INFO] Roll-out time=0.63s, steps=39, reward=7.34
2020-04-27 22:39:22,910 3384 [INFO] Roll-out time=0.68s, steps=39, reward=7.38
2020-04-27 22:39:23,627 3384 [INFO] Roll-out time=0.68s, steps=39, reward=6.70
2020-04-27 22:39:24,371 3384 [INFO] Roll-out time=0.69s, steps=39, reward=6.20
2020-04-27 22:39:25,126 3384 [INFO] Roll-out time=0.71s, steps=38, reward=6.30
2020-04-27 22:39:25,799 3384 [INFO] Roll-out time=0.63s, steps=38, reward=6.00
2020-04-27 22:39:26,559 3384 [INFO] Roll-out time=0.65s, steps=38, reward=6.00
2020-04-27 22:39:27,324 3384 [INFO] Roll-out time=0.72s, steps=38, reward=6.30
2020-04-27 22:39:28,178 3384 [INFO] Roll-out time=0.81s, steps=38, reward=6.58
2020-04-27 22:39:29,019 3384 [INFO] Roll-out time=0.80s, steps=38, reward=6.37
2020-04-27 22:39:29,736 3384 [INFO] Roll-out time=0.68s, steps=38, reward=6.84
2020-04-27 22:39:30,495 3384 [INFO] Roll-out time=0.72s, steps=38, reward=7.11
2020-04-27 22:39:31,207 3384 [INFO] Roll-out time=0.66s, steps=38, reward=5.72
2020-04-27 22:39:31,851 3384 [INFO] Roll-out time=0.61s, steps=38, reward=7.56
2020-04-27 22:39:32,564 3384 [INFO] Roll-out time=0.68s, steps=38, reward=5.72
2020-04-27 22:39:33,209 3384 [INFO] Roll-out time=0.62s, steps=38, reward=6.84
2020-04-27 22:39:33,912 3384 [INFO] Roll-out time=0.66s, steps=38, reward=7.56
2020-04-27 22:39:34,524 3384 [INFO] Roll-out time=0.57s, steps=38, reward=6.34
2020-04-27 22:39:35,162 3384 [INFO] Roll-out time=0.60s, steps=38, reward=5.82
2020-04-27 22:39:35,800 3384 [INFO] Roll-out time=0.61s, steps=38, reward=5.60
2020-04-27 22:39:36,398 3384 [INFO] Roll-out time=0.56s, steps=38, reward=6.99
2020-04-27 22:39:37,064 3384 [INFO] Roll-out time=0.62s, steps=38, reward=5.85
2020-04-27 22:39:37,754 3384 [INFO] Roll-out time=0.66s, steps=38, reward=4.37
2020-04-27 22:39:38,376 3384 [INFO] Roll-out time=0.59s, steps=38, reward=6.84
2020-04-27 22:39:39,003 3384 [INFO] Roll-out time=0.60s, steps=38, reward=7.03
2020-04-27 22:39:39,706 3384 [INFO] Roll-out time=0.65s, steps=38, reward=5.97
2020-04-27 22:39:40,387 3384 [INFO] Roll-out time=0.65s, steps=38, reward=5.63
2020-04-27 22:39:41,092 3384 [INFO] Roll-out time=0.68s, steps=38, reward=8.15
2020-04-27 22:39:41,844 3384 [INFO] Roll-out time=0.72s, steps=38, reward=7.48
2020-04-27 22:39:42,564 3384 [INFO] Roll-out time=0.69s, steps=38, reward=6.84
2020-04-27 22:39:43,190 3384 [INFO] Roll-out time=0.60s, steps=38, reward=7.27
2020-04-27 22:39:43,855 3384 [INFO] Roll-out time=0.64s, steps=38, reward=6.99
2020-04-27 22:39:44,559 3384 [INFO] Roll-out time=0.68s, steps=38, reward=7.03
2020-04-27 22:39:45,200 3384 [INFO] Roll-out time=0.61s, steps=38, reward=6.84
2020-04-27 22:39:45,841 3384 [INFO] Roll-out time=0.61s, steps=38, reward=5.88
2020-04-27 22:39:46,514 3384 [INFO] Roll-out time=0.65s, steps=38, reward=8.70
2020-04-27 22:39:47,148 3384 [INFO] Roll-out time=0.61s, steps=37, reward=7.09
2020-04-27 22:39:47,807 3384 [INFO] Roll-out time=0.63s, steps=38, reward=5.91
2020-04-27 22:39:48,446 3384 [INFO] Roll-out time=0.61s, steps=38, reward=6.04
2020-04-27 22:39:49,073 3384 [INFO] Roll-out time=0.60s, steps=38, reward=7.87
2020-04-27 22:39:49,710 3384 [INFO] Roll-out time=0.61s, steps=38, reward=7.52
2020-04-27 22:39:50,333 3384 [INFO] Roll-out time=0.60s, steps=38, reward=6.37
2020-04-27 22:39:50,971 3384 [INFO] Roll-out time=0.61s, steps=38, reward=5.18
2020-04-27 22:39:51,607 3384 [INFO] Roll-out time=0.61s, steps=38, reward=5.32
2020-04-27 22:39:52,237 3384 [INFO] Roll-out time=0.60s, steps=38, reward=6.58
2020-04-27 22:39:52,837 3384 [INFO] Roll-out time=0.58s, steps=38, reward=6.65
2020-04-27 22:39:53,458 3384 [INFO] Roll-out time=0.59s, steps=38, reward=6.88
2020-04-27 22:39:54,110 3384 [INFO] Roll-out time=0.62s, steps=38, reward=5.66
2020-04-27 22:39:54,711 3384 [INFO] Roll-out time=0.58s, steps=38, reward=6.17
2020-04-27 22:39:55,346 3384 [INFO] Roll-out time=0.61s, steps=38, reward=6.95
2020-04-27 22:39:55,977 3384 [INFO] Roll-out time=0.60s, steps=38, reward=6.30
